,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220104 (Contact 59).mp3,-553.2988342413339,96.37276621356922,-7.0999083988456215,-0.9892721775277361,-1.6531679035476154,-5.493148105495223,-2.916531078749377,-16.74111615646016,-6.057477180489561,2.4230249342896886,-6.991948017334915,0.17882674038491303,1.253312663678142
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220122 (Contact 1).mp3,-557.486596746655,64.89772884665152,-6.513438432436702,-6.617411497653873,-9.39917617992487,-9.164528777474226,-5.74196789820452,-8.490769114506888,-1.787663084947017,-3.9161232449608723,-3.54883422324452,4.5774717727893,1.549959478624389
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220123 (Contact 7).mp3,-523.5018759897607,103.60709848644832,-48.05748621011954,6.901182082846164,-2.703131062133229,-35.338531265579775,-8.912576235932232,-10.500982154579912,-3.9445731219898734,6.26665856944203,-4.305557395076996,4.355254621841778,3.4987443152642705
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220113 (Contact 43).mp3,-462.81725020181153,82.98929617336879,-36.64318828064098,4.9872456436372445,-0.8770438147811582,-16.382353365714916,-1.4621654115513134,-14.55268958670794,-2.3330065243964486,8.652614181677048,-6.779115321299749,1.4718302739181817,4.6506626622813965
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220164 (Contact 6).mp3,-449.36218933260915,146.65475888369755,-49.000498253855106,-37.8157026731808,-10.167421987661944,-17.889307891763057,-21.684005216031608,-25.575265894787826,-5.817609789244099,0.013137802126889577,-7.722566025897399,1.285500148940874,-1.1317375262875355
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220147 (Contact 1).mp3,-538.333913921842,82.00839166183547,-48.044040283497836,19.599198660213442,0.7207288474089831,-12.353884446724848,-1.311745902949024,-22.229213743953814,-5.212647045402878,-7.14286509322515,-16.56432445816481,-5.643937170686493,-9.658937675176198
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220123 (Contact 12).mp3,-364.1873037861185,140.46255061352224,-58.051608707911775,-14.131077075012005,-18.727422704546278,-34.95550014657736,-7.928308672751556,-22.009834672734264,-4.935803103677499,10.736211875551112,-11.593139538063173,0.15931002418974458,5.686771717085853
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220123 (Contact 64).mp3,-553.20325966704,65.60315093496082,-11.97167979684792,-23.74231819895,-17.508553638360763,-11.34805893320899,-5.450395366020078,-2.209491483359432,6.336069016974906,8.142179756471736,3.126702277810688,2.7329398957244266,0.16998973417022661
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220154 (Contact 22).mp3,-488.5337093357375,129.82261417859647,-85.93229137331804,32.56599149782097,-1.8926764901142745,-51.64720350332724,11.942130416364005,-17.581070775792913,-28.502683416443613,12.062206386618506,1.5037086083453721,-7.308611705613339,-3.604201155046048
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220108 (Contact 12).mp3,-544.5676252353967,145.84365509362237,-12.242834060589702,-19.291143749435957,-9.968598955034105,-12.299110499302163,-11.205832030956433,-16.87199519371253,-0.10738713231721153,3.091513020285903,-9.023824258350091,-0.5360384956683981,-2.229345675696669
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220166 (Contact 12).mp3,-344.0543582812709,140.0684646778813,-67.14385750005106,1.0536785233339012,-24.25794535372801,-42.24145192449594,-3.7269003282855397,-17.56665321228001,3.5861278892385364,3.2370433695016003,-15.732550578771184,7.812555964622826,-5.749220466122734
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220087 (Contact 9).mp3,-524.7139915215678,75.31261792887436,-61.77908035601364,3.9004288206074937,5.661089621981603,-12.754331062089122,-13.648885033833825,-23.046822923031606,-0.7377431005107342,-5.844185303839681,-14.458949406024027,-1.4265732259464148,-6.785956553511501
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220169 (Contact 5).mp3,-546.1178453481341,94.24668403495839,-20.585228563435457,-5.572215660639229,1.536492324868785,-9.614301726896375,-7.020287398337557,-11.889840097891524,-2.708235126302446,2.7527207248066072,-4.850569881087434,-1.8556074872283845,-1.4941005174017281
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220147 (Contact 22).mp3,-703.1910988053475,102.85120059716463,-29.017412821830124,14.93547753475868,3.3777524962525582,-12.964823208732051,1.6598252095548824,-12.25235905274676,1.698637065740119,4.115581353525755,-8.303530404789296,7.0501608351784295,1.4769304514686556
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220135 (Contact 14).mp3,-566.7498518749574,111.89331873669421,-67.20181133132341,3.8100610362820144,9.498354897785504,-21.379726207436708,-7.55955663971642,-10.927896113221502,8.504544108129997,6.338910114850551,-13.431364331265236,7.069832657634334,3.824980959150123
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220121 (Contact 6).mp3,-521.331958196011,138.24163134987515,-36.18843138735513,19.946223908423296,6.417441394591779,-20.21187178529688,-12.36003543414254,-16.772005899059824,3.3660984223714854,-8.02991459454358,-16.576045560448094,3.868711487826684,-4.07832523337628
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220169 (Contact 41).mp3,-270.5237358584748,178.90443832370136,-94.59269071857857,5.7518157305020035,3.1710419848200124,-20.529988806782438,-2.0633834599376226,-32.98127028931451,-4.006328004329191,5.70790116225655,-23.578539164662025,-2.962602148253301,-6.34666902878692
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220150 (Contact 3).mp3,-793.0294145936913,78.80558488907421,-21.382082214267108,-11.012170460845065,-0.1991633698599603,6.701003529158634,0.5476933543262242,-15.137331482084171,-2.4825293807546855,-0.7921147431003428,-4.843398245342188,0.47462658550934217,-3.6784861774064037
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220099 (Contact 8).mp3,-524.0158891720035,111.94122338795853,-55.67131548179244,0.5644401844970021,5.4859549952201325,-7.5107547498279255,-8.065643124635615,-30.062580562210474,-7.649778389103938,2.9520862560280015,-8.943453163865843,-3.6817667617134724,-2.799028969177717
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220129 (Contact 14).mp3,-461.40081008868884,100.95813835723332,-43.11715558063049,11.049281962382219,4.028256684964456,-16.379220756976803,-0.3879178561154884,-10.53149024152729,2.4273526956791995,-2.2726455251383113,-17.67801497250472,4.14501656848687,-1.9451865778269521
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220100 (Contact 25).mp3,-446.31228950039275,130.88505911273737,-65.42398237949992,4.079234255995624,1.0208641487510766,-18.036583277934735,4.168447990614096,-10.896541880800962,1.4042508885298735,-2.1766807372978376,-14.20099729986575,7.472414944026845,-2.86969548273968
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220090 (Contact 6).mp3,-378.9112438182641,152.41374936514643,-52.02174488263391,-11.486417828237657,-24.423249111586397,-28.056651979190303,-12.603286531814069,-22.417590370630542,7.923411307186391,3.301767639439378,-6.684317634684727,7.621217266563637,-6.671288457654382
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220123 (Contact 3).mp3,-469.93351194409917,46.19174852236209,-57.74153551842474,32.832279566620414,2.8414399090993534,-20.591560131204467,1.042261477204669,-20.184281457742816,-9.187205481256312,-8.334635065233517,-16.18682570265822,-1.287146184540715,-7.983016046931749
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220093 (Contact 1).mp3,-383.46636104621615,103.38489657536381,3.8025634198133043,6.70241804239177,-10.73179876207877,-6.214233307704685,-0.2305930492826697,-22.025519217763307,-9.753651803826603,3.534531365605089,-10.212054775751946,-4.806231971521519,-3.2660885843658845
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220172 (Contact 21).mp3,-453.2468523820143,95.36934446674678,-33.644582065557906,-0.9320329061125731,5.525883927680939,-25.21115390327765,-20.45021607816835,-10.722994820223613,-3.350325577133332,-4.62222283676521,-4.799920778562461,6.009611166763337,0.3109244390797175
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220144 (Contact 25).mp3,-416.3845385210031,98.94418964024592,-38.4787224727692,5.750136434495779,-19.40267644190995,-17.599554369286118,7.5030653713524025,-28.463184239300954,-6.75761388892519,8.976751309158436,-15.290933096831308,2.2606731196878567,2.2406753409160434
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220092 (Contact 32).mp3,-381.68978913336315,116.22227926792968,-43.57954549386048,6.060673453559525,-19.20299732986144,-44.92482594440284,-5.338454326343175,-13.171884610985114,-9.221930431817196,3.6783485654477612,-10.339027730790232,-0.8002970143409096,2.093409678057112
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220146 (Contact 12).mp3,-486.1015823716279,103.99911286492134,-55.58080745727748,-0.5382074038137956,-2.623224877767902,-29.411815058861606,-8.15597056628335,-10.90045286019276,1.1507243908291738,4.29002799903096,-12.42420090065705,4.379843975811538,5.517786523798491
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220102 (Contact 4).mp3,-509.33965396597637,75.21363846840559,-29.506789174599145,7.448920986808411,7.276324233844708,-12.061753598664978,-13.400481239731604,-12.214194454456864,2.0467111530799413,-4.075215176434238,-5.3379638457294805,5.060716355516668,-1.884626026850043
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220172 (Contact 7).mp3,-555.1890184800828,102.69327875202715,-33.912249699409514,-1.0046825292375032,2.8155343359148985,-20.047511355455182,-7.964663358302254,-8.768301795556047,-7.344655827586118,-3.2248606887429365,-1.5346921145108743,6.557590331152801,-0.9088166350200856
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220096 (Contact 47).mp3,-464.21304779323935,97.53029170584735,-81.84303808622197,-25.167023597660478,4.66441409458029,-7.718746954782701,-8.256405885597106,-17.60546235167742,3.2567922535466534,2.731200216401842,-10.169205536305457,7.744678662360944,0.8631950017589464
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220118 (Contact 22).mp3,-482.8222113064331,120.80337981450148,-46.785028412334135,19.83264499432922,0.01747743678852879,-26.06758730999167,1.9925669597763285,-13.572274790815381,-4.637994993286805,-1.3030993414929195,-13.71952907288523,2.974554854088495,-4.719460162929256
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220090 (Contact 2).mp3,-332.3315123096341,107.12980241539215,-40.48560863599185,-18.617467537755577,-14.796630027617208,-5.1504869479842945,-3.110093254544737,-32.031693481391464,-11.760101172358887,12.043790063754225,-8.970088027622273,-8.273134093705565,-0.6426575159657327
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220169 (Contact 9).mp3,-536.096867403249,69.80875647230614,-22.52291248642341,1.0746811666444704,4.8222349295328835,-8.409476847263264,-5.374726238151163,-12.149051865770788,-3.842883266771466,5.430029485608089,-0.44249186208246344,-0.04530803279429229,-0.043770871796309715
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220148 (Contact 13).mp3,-483.5149569880444,138.58658224993115,-58.50454758954009,-9.233682116576853,-6.23110910093832,-16.85756049158021,-1.5955086954460311,-22.798488681879075,-5.460084760514321,2.969031130564685,-11.09267975063691,3.6275535851056104,-3.967461830743596
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220150 (Contact 19).mp3,-454.33343187818673,106.32462908393978,10.55054791335888,8.059502354808272,-8.650483801601412,-24.034097995600177,-19.036885214901147,-24.02441706100638,-13.538993631671339,-5.79075695317593,-10.859748558310308,-2.5538007675884744,2.2080608500430254
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220121 (Contact 2).mp3,-417.6547455327549,69.0156971848727,-29.149428969795267,34.52646660781325,18.54126694364079,-4.931563718988028,-11.04314357822564,-31.343846780905633,-12.779290060756303,-14.27449511104611,-23.440373188053567,-7.828108319646247,-10.100087677172413
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220076 (Contact 45).mp3,-420.7078245707408,104.88738021056282,-48.300599129010195,-16.763008961103857,-26.384969816989514,-25.73168253069044,3.1561752112055452,-14.613587936419142,-0.6281769016084661,11.898186709623523,-5.40223707152928,5.1015578824924095,-0.050207816518542746
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220118 (Contact 21).mp3,-607.1016201366472,48.0821123220861,-33.82221207403264,1.7047426521448577,4.407996395750893,-8.753214394741251,-6.7011737452781475,-10.27124963790127,3.3166923222145646,2.2536419889595525,-7.627964132603919,2.1680232165712727,-0.4462203066726836
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220127 (Contact 1).mp3,-391.0460906359296,54.00806015581047,-60.38524305422233,30.965907524267912,-1.6842005122350938,-16.11721447246175,0.9434701647079157,-28.301176375634913,-6.036494209227403,-7.463318658880235,-19.8444061951699,0.7543094832378533,-9.445473789641797
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220164 (Contact 5).mp3,-547.5035837320463,146.75799872814764,-58.271812541055,-14.297843465717287,-5.78609842300527,-19.09549224156082,-13.418960318568459,-29.92285487294963,-0.9245478426511853,7.625724903333127,-12.441295458586657,2.7149514928416356,-0.555090076411998
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220099 (Contact 20).mp3,-390.3948013379988,135.01411654354294,-50.18554935601128,1.602938544930415,6.733877785459572,-25.43317425761855,-16.88432607388004,-22.567959363057692,-5.039925697175522,5.350629108323087,-11.176615361693994,-1.8510724935281826,4.3594158615059735
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220076 (Contact 22).mp3,-470.6444262154402,105.18391765417168,-37.97141383830674,-2.253009378963962,-4.233586925105007,-24.012019853497605,-9.896036816714318,-12.210828953908724,-0.34457242126799636,0.3470726574213261,-9.731337670094394,5.329327609220405,0.749109232183405
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220122 (Contact 5).mp3,-592.6080788330668,95.07561933273692,-28.98362413889969,-6.63150777680653,-7.666140474062404,-6.662398035848261,-3.869088817861437,-14.134360692602993,3.9490528188686844,0.02465739721952891,-5.098290349467962,6.047353186264964,-2.633691504015265
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220085 (Contact 58).mp3,-484.3082659699196,71.99362211909909,-47.715251010020204,-2.8577670211255035,3.615567362060485,-11.739645030381055,-12.39626385395727,-25.135210748997814,-1.0901202435778634,8.218705962788416,-12.957711463830012,1.5830316463744447,4.2345878457176065
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220076 (Contact 19).mp3,-502.26507823414914,84.61080163611014,-36.8069093761317,-15.051099058214051,-6.4006609038289275,-18.106265083883407,-9.77010657416751,-8.83196507433296,2.175108951150179,4.874395492783128,-3.893628599152566,2.9743800622649204,2.804846948184199
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220090 (Contact 15).mp3,-453.77694625200996,130.42881717172176,-68.07352413491893,-22.338852536313308,0.2389716519330001,-16.392622833341793,-17.893706752547573,-26.452063931381154,-0.5297813165434861,4.1909854800595685,-8.000882663021951,7.426708859105711,-2.0618097738571484
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220135 (Contact 7).mp3,-466.21916229594257,108.10510129006151,-60.20659788653478,-37.65402851655902,-15.533443921720764,-14.29269711625176,-4.534659203985442,-2.8550515467132267,12.97871045756066,4.3249198946376115,-7.266762203814886,7.63431980645724,-0.18782215817957826
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220096 (Contact 20).mp3,-544.4108964173927,119.09955717275554,-33.56963814177765,-19.006379031318858,-12.25351396833056,-8.07812125761209,5.057368354070178,-16.667720929016742,-12.828888803643249,-1.1465283711851393,-5.0887053946673,1.9170950072772375,-2.93013574700122
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220096 (Contact 43).mp3,-517.0784010373674,85.19409584240792,-81.92302486049314,-9.62845254778188,5.693677209986021,-14.813618893000871,-6.409152113405722,-13.478961358892667,7.430943470252429,7.004070599059439,-7.603177741370264,8.031869918541927,0.2943743820977208
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220094 (Contact 7).mp3,-550.1212376406932,100.1982693996232,-39.3360617395705,-3.009327171485643,-2.1867258529764104,-19.04791561422116,-19.33656108380413,-12.931718169458147,9.96893702362279,-3.872248361591877,-6.114619451624617,13.386382617488575,1.4871169536243518
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220147 (Contact 31).mp3,-465.79043839852073,154.33151695162684,-40.72392040088041,0.17418439734369887,-21.60646557741318,-32.53325605779775,-0.9912942372975674,-18.70388735827037,-1.8356634637845126,3.91681655445579,-13.692882859491394,2.960893653346413,-3.178235965240511
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220111 (Contact 12).mp3,-507.0470979402517,108.6116426852805,-54.757637735618985,-11.35177658377094,-20.44759373557389,-26.502365864094916,-4.729644779748226,-19.045347565532865,0.47824583903280743,3.8904546458061673,-6.52089819326982,12.45222763263444,-0.17822218830397982
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220085 (Contact 37).mp3,-560.7684539181885,91.56686016561126,-36.449039904930785,-0.3638932346935814,-6.896874718772929,-10.996361984070573,-5.3150317215262195,-25.632803497564858,0.3020025665660945,5.854663526754408,-12.79064993528327,2.900962385954975,-0.20571818064561948
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220096 (Contact 40).mp3,-478.8234319259703,116.74772708425562,-77.9770130179236,-11.964853443516876,-1.8360677344359908,-9.056637358545213,3.242364246538217,-19.17746781226772,4.850411417538034,9.50217783657586,-8.14695813067477,7.979644996018003,-3.931075004783206
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220108 (Contact 22).mp3,-631.9727367177086,118.42193950826471,-23.393618681204803,-5.650054901850101,7.05922433603847,-2.1682368126992824,-5.632577654803526,-19.64560930831915,-7.217780570654841,-0.004536314686220325,-8.759304617571736,-2.059538561943772,-4.9746362427810835
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220154 (Contact 48).mp3,-310.8864529513837,105.68698582165916,-102.62349084379395,8.095276352029398,-0.9035554812052858,-32.495089590042504,7.476061013433904,-17.183771640365308,-18.956112612894685,-14.380658344504985,-21.772869003403965,2.626839708593944,-9.366832678201435
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220151 (Contact 40).mp3,-453.27968555897434,119.25804893831818,-17.050638282320733,11.10091938629553,11.076602467498569,-15.095290254444736,-8.832686922534103,-10.49444728648057,-6.023967954887369,1.2315346947220787,-7.882546816568345,-4.119027931997917,-3.784092648366777
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220076 (Contact 28).mp3,-503.4870774723802,110.7856606377391,-54.47387021819823,-11.471679713009305,0.8593087657374879,-23.789798317405648,-15.711109656288526,-10.916325788553278,4.348194406596978,1.2661482187952826,-9.27587751104833,5.373276859137033,2.7956156156497762
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220076 (Contact 56).mp3,-355.91481780651475,141.27017101461965,-58.83861658062683,-5.768475515099575,-6.136797261809977,-27.645891629720765,-9.902757665323888,-17.325141594434296,-0.5989218794426606,0.21802207945486587,-9.826998577670468,10.719809642939996,-0.12029157608187799
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220093 (Contact 61).mp3,-398.16599746317826,122.19866468360249,-55.51967562632721,3.7896373624894295,-24.508440333038187,-51.38096626002474,-1.4075344043282312,-7.982339232748522,-4.618921454420695,13.706213947334547,-3.503737781251416,5.031390822690001,4.685340603412721
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220117 (Contact 2).mp3,-407.7654554839195,148.39390552994567,-61.96504197093633,-9.195059128662393,-9.6198865222438,-16.509871280465898,-5.73889612943385,-24.760265634394454,-0.9790659945710677,2.8752196346818724,-6.791283530954163,2.2385785732906096,-5.855424637579078
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220104 (Contact 2).mp3,-392.2290794183796,85.55479413079587,-41.182815282847585,54.731145910816615,1.9467480368586594,-15.453138690610063,1.644539071794877,-38.06133111138707,-14.681171391828618,-15.764243701131951,-27.10573360185897,-4.686066618719259,-13.532408495734089
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220127 (Contact 17).mp3,-417.82997124910145,155.23198383961113,-7.777499085286624,-0.12055260761027349,-14.17110900646153,-53.76554417137255,-31.449725054311106,-11.981081241275925,-12.208917630497284,-7.284863835646616,-1.4962713944757746,2.15336523531637,-3.255671158826107
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220121 (Contact 57).mp3,-500.15631275933447,102.80355775476855,-22.79975977237181,4.027018322977235,3.848888514506468,-5.097719981027772,-2.263567655283677,-21.969909689928155,-7.742309273564172,-0.10049162732025588,-14.972342036876245,-1.6743947917668276,1.658366359345432
/n/home02/ematsumoto/cough_mp3_full/Files_8_mp3/X220145 (Contact 33).mp3,-466.063687822038,97.24157049273303,-40.19135605095654,10.219984649238574,3.7900195936863335,-13.735122166825004,-7.3861239924736575,-21.439678333523315,0.32885086115671197,-0.2665859732716647,-16.200708460973175,3.3052267434388445,-1.6515226706186643
