,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120018 (Contact 24).mp3,-514.8858722521304,115.1725937707156,-30.945419883592887,-4.355458962116503,7.8348547002738895,-6.581316257731849,-11.120299891619691,-20.21206653513066,-0.26942377040276133,2.6046637470361618,-12.079897886768864,1.5142445886707296,1.5998602354971652
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120020 (Contact 8).mp3,-492.7585588917387,133.1641213622426,-69.62298682107793,-35.44605721515372,-8.366417794172246,-10.045007223110364,1.0867526742218756,-15.389490899967617,-5.655197719719067,5.253747551687443,-4.294899060870945,1.8880197357531896,-2.4427308127760297
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120035 (Contact 44).mp3,-518.6474891044168,132.44603420053613,-51.63045355056452,-3.0163753250902503,-2.5737724690300943,-19.814451183743856,-1.8478798515792285,-20.774281518063198,-10.601439307482295,-0.31590121208136135,-14.180660777499174,2.39538927988585,3.185923509724599
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120004 (Contact 52).mp3,-526.7745130081533,97.31043778944304,-71.53934235090614,4.503316423898772,-5.45186102469918,-4.653389723124632,9.156646664557858,-21.410938435426093,3.89765803334024,0.3153066246815826,-12.305704729636577,12.951459596731524,-5.449445198856138
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120060 (Contact 2).mp3,-540.6960429812501,94.20071722503786,-11.702234547375932,3.969260386669626,-2.3130951320669415,-14.523217491836716,-7.300402584709161,-17.199526217084095,-9.542627725213933,-4.645981226686758,-11.46032179866671,1.9381698458096408,2.489176319624274
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120042 (Contact 37).mp3,-524.6296882540245,114.53169846890555,-28.280264669697548,-0.016421085246746896,-15.148028805591789,-9.460042956470406,6.6120845050004515,-18.123028106942392,0.8628900161753738,0.814397978097091,-13.689195162508527,5.487070464730496,-3.395895350706283
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120049 (Contact 7).mp3,-469.9525353439264,127.40352168720877,-67.11879701251499,-7.420117976300817,-12.174764880837563,-19.631264540581345,8.808614087146825,-21.552413679695583,-7.713901438411685,13.562336284061942,-5.393961693773528,0.9414191760522185,-2.1183314080619673
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120047 (Month 24).mp3,-299.04959007462713,110.7528806590349,-22.394307019412725,34.47904209412302,-30.463069997033703,7.28706638331994,-31.841688856092453,-0.06470754370705355,-13.506821171935742,-9.195056924821499,-1.6192447472956404,-11.2064448880491,-1.6727396744009266
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120022 (Contact 33).mp3,-458.1721792573207,119.74551568775708,-38.525431771967426,9.37601646566225,-14.738040220847635,-22.42775546923781,4.803292801544603,-24.287118850655137,-10.528136647253644,2.8629516922756264,-11.967956623633993,3.8797631580718703,1.1117078819832913
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120006 (Contact 55).mp3,-475.5742893341416,120.86148031093511,-57.478152113758696,2.720917070010859,-6.91970817180896,-22.892572770849593,-5.640135249375801,-26.562292755585183,1.7535715354003776,10.726811131696623,-14.472926362086682,5.174471218790339,0.7516249061419531
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120048 (Contact 28).mp3,-476.74301289860705,118.39648220440216,-35.083254552958046,0.20658946360522407,16.58968351335179,-14.527764387859932,-17.461970315198947,-14.287779268873711,-2.160057625902809,-0.0194948566047607,-9.784080313307951,-2.07160288163171,1.839368563101494
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120042 (Contact 47).mp3,-550.7995203128644,91.20804647340887,-21.637875833624836,-8.330214749824005,-8.332624832291291,-5.952615732960703,1.0415740174308339,-12.73216258361641,2.623605733404919,7.423684487995243,-6.665617824008642,-1.6354581333397318,-5.395618776345864
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120054 (Contact 7).mp3,-649.7480843432722,122.55179114216777,-69.47455968975781,11.658090659142788,13.591049776293717,-15.385198329005219,3.559865873555121,-7.173547957911454,-1.0165571251673966,3.775378144624891,-13.640660495377837,2.5459830059773725,1.8193273600444655
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120020 (Contact 48).mp3,-557.3331546791804,166.38411479858829,-78.4731266388789,-23.638092011994306,-4.164485016834905,-12.036142365809704,2.63915570398059,-21.886996234017534,-2.1894863092177967,9.490117906744866,-5.012586230738579,6.719530715374722,-3.2450256542151874
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120057 (Contact 20).mp3,-402.1839657447086,108.04260817587748,-24.262297093179132,-4.361180312558865,0.07429212371127082,-16.17108635236473,-16.866438542820127,-19.18001501245923,0.5948101237038842,2.3314165720595073,-12.695051943708979,-0.7389792913413216,2.806496548303103
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120066 (Contact 27).mp3,-538.479741275307,86.45103415093922,-25.33616393049459,8.09719454815375,0.6733560970679033,-11.991077128566195,-4.347498354293748,-16.40384476590174,-5.09096154596955,-3.5311131078288476,-11.647151626314024,3.0203465601944623,-0.9692671787516514
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120006 (Baseline).mp3,-326.32935091841904,84.50972375109323,-33.94637795668269,-2.3666262450664535,-33.71890269638665,5.685877078868271,-26.853186575426022,-22.001232472700593,-11.949421392393889,3.1069200379144752,-9.857888406242132,-7.63889025561698,-0.9484593123995899
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120004 (Contact 3).mp3,-545.0813782556756,107.46132902851693,-7.856450938410032,-1.148992341287238,-5.095330825806099,-9.618011289353358,1.5861279882806185,-8.348903891229828,-6.148941234514391,-4.653611023521412,-7.718538111544117,3.4966968392546542,-0.5562787138170191
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120006 (Contact 2).mp3,-367.37731568383765,106.15136122845279,-105.44955902284525,8.862224301409093,1.6973741097267072,-32.15712240996374,-3.856409301561838,-23.033266644739317,-3.3622833070229996,-3.674006392961986,-24.161346576577905,2.218686638870463,-12.037623042491903
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120020 (Contact 80).mp3,-451.52555664091705,68.95857108281668,-77.01424047760932,-9.112203292837991,18.093468446857123,-5.120307365245012,-7.73038023960788,-23.710152691429503,-10.547954538316072,3.526652755620688,-12.66910376518837,-9.43720472869148,-4.381388798798901
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120013 (Contact 8).mp3,-391.5577517198395,159.53859965387673,-40.43904184171644,-0.09856064297567185,-7.269361937397295,-27.50634313418479,-3.7154970390540463,-16.683915109146135,-5.26072944001426,2.1571370726632906,-14.902318731185494,-0.22735767301766388,-0.2203906171372639
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120031 (Contact 21).mp3,-476.35239138791655,101.18767739313974,3.613035806150156,22.76191826988305,-0.06090931825964359,-16.318742900604164,-1.754085670259276,-12.617081170885784,-5.822091157930483,-3.5579272820866548,-13.256585280593969,0.6075735740518137,-2.69407637273325
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120020 (Contact 37).mp3,-473.8905584133067,123.16771890194897,-56.34374683453469,-22.18832195548216,3.5604213505709086,-9.168375871112882,-8.926003691493579,-17.587126124041404,-4.952855950194737,1.5921526884979138,-5.685531848045458,1.1122655781185165,-4.080859672147567
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120067 (Contact 28).mp3,-497.2541987735026,111.06359222288538,-49.255503012928855,1.300602199909326,-29.376200520845494,-34.26114411788352,5.222365082176792,-18.456534329074987,4.24817206609328,15.369538820146932,-13.993827183896045,6.473395177074008,6.0959680003157
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120071 (Contact 5).mp3,-409.64461909560515,151.7752353389729,-11.693399506125573,-15.353495137423604,-18.206304717409623,-18.59790636366727,-7.008820009007093,-20.728906468872104,-15.578506650712718,-12.795247221813035,-16.970646010594987,-0.6791467177803017,-1.1451496483029984
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120064 (Contact 26).mp3,-476.58856833604676,93.78303251107171,-39.154231450992356,-2.0723768136027605,5.749218942185473,-3.907901163314705,-2.753726776529588,-14.432438375490424,4.0435305296928705,0.5537155723655733,-15.105792195192725,5.4899499803406515,4.2529823292701545
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120043 (Contact 40).mp3,-467.3205265696417,108.19345646090656,-34.09069891192857,-9.595498951854434,-6.937892909703656,-13.00551400322769,-1.8643632826338898,-17.089971547818386,-8.347978808834585,-1.1437581162794896,-10.927319518296622,-1.50469137322594,-2.6075507375209996
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120053 (Contact 8).mp3,-466.57606585509444,77.42014477865858,-7.840389565710057,6.118936623160008,-10.329051709331905,-15.218784761661492,-7.4299069723368465,-24.38191571725598,-9.700333303385847,3.026627925481807,-5.348021675000958,0.9712894160241856,0.5353229775574488
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120031 (Contact 62).mp3,-324.2106195381765,178.13815235197532,-48.54521168079851,-18.350914708143797,-18.10332465690203,-19.462099221213375,-3.791105216522766,-30.069377985661838,-9.858464862723036,-3.816359613116401,-21.55361055847512,2.859032857831908,-1.054070970045781
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120064 (Contact 2).mp3,-537.8845381951702,77.977119909816,-7.427977041126762,2.114586753639267,-4.680198117814926,-4.935702950225854,0.0751082891049587,-15.144365226399241,-1.1309775512196438,5.553671886642001,-8.978798904422666,-3.0050457140329003,-2.847356339700822
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120024 (Contact 21).mp3,-472.5484210727476,89.18040993400443,-31.96072377751556,-7.523340504903291,3.5607358220036525,-11.534378906596201,-14.137619290109683,-14.804323234680584,0.7937805947868055,-2.0336277112304084,-12.44432234800685,-1.0072444530509919,-2.452003391752182
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120006 (Contact 49).mp3,-526.9554832250244,62.08338321302066,-16.173026349706372,-18.417965741222666,-16.20971093355789,-9.37426526554503,-2.756235376722923,-10.562721611333451,2.500995869354971,11.480037212781346,1.35995621800523,2.1915915959553187,-0.13940718327947033
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120018 (Contact 41).mp3,-514.2408054537353,127.36823462810268,-28.435341088796886,5.358254560684859,8.581298403805928,-17.14146498339896,-11.38978950193513,-11.529289351382092,1.6731460893106147,-1.0528471395837473,-10.533281198772043,6.5987627392636075,1.309343711883127
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120027 (Contact 67).mp3,-443.86439321806637,77.51134003529499,-86.10517334077639,4.040049376287701,28.255889824019288,-3.7855317236487154,-6.085042834458826,-26.500924092733275,-16.918010459816365,-6.936529365864099,-16.833650068862443,-5.423914181711924,-9.542456344004728
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120009 (Contact 25).mp3,-495.81786207243266,102.5940542195008,-54.5661619632957,-2.2380966870243015,-4.252577701983329,-23.715250510159642,-5.135192882800932,-12.643891861799547,2.1297820318939906,5.4650682315412515,-8.281697874104303,8.425198139051849,4.708631611279435
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120059 (Contact 5).mp3,-367.1992423996679,167.96562972064305,-55.68522980451388,-12.622199598164153,-13.244812307896824,-20.300324079207165,4.739640116907375,-24.637794740795993,-16.213238099087114,-0.9451214090624132,-12.440863609486577,2.000614575451287,-1.6756202340606203
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120018 (Contact 23).mp3,-469.43912964863904,125.401963826166,-34.821762631815005,-12.095302880730321,1.3596674537892837,-22.555428890910722,-19.89113170600758,-15.167514695124243,-1.0175118724719827,1.7166481876598103,-9.65097097971145,0.7076305386601043,4.524214161887256
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120067 (Contact 47).mp3,-504.00173017430023,117.04324128257694,-64.31741582585305,-3.1015481529388933,-9.315937474964922,-28.00483257739081,-2.7569856023937227,-11.63274279437047,5.638385581193105,2.3511086327061803,-15.526132681208045,8.530184762299601,-0.14039969585373557
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120004 (Contact 4).mp3,-534.7615540392994,124.0964835589942,-37.638497069488785,-13.473431509111313,-20.24360166254783,-28.335479538228952,-0.24185968431350116,-10.447964812084754,-5.572834900124538,4.7809898447347425,-4.358789137543875,2.564692590153309,-0.18996033037039517
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120023 (Contact 50).mp3,-418.0756301780501,75.9693213983848,-49.489366455077885,5.209426897083055,-6.214116806324972,-21.395704764832757,-2.94070907785343,-24.58828678974474,-5.475030184155238,12.59731625034418,-11.468259853585755,-1.646937501936417,8.711114089928621
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120023 (Contact 65).mp3,-516.5071740365073,92.72296387764271,-55.186977756057,2.2502707744203,6.358806023876883,-15.870318406561521,-6.278895135214803,-18.304797798895965,-5.668396551799079,2.6613166443332754,-8.640727999872789,1.9913350208960583,-0.0665712885971256
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120036 (Contact 8).mp3,-355.97045383273564,196.56950008047494,-72.68558151611434,8.426785968985438,3.16819116768883,-16.159608365547964,4.463148869874673,-41.06138223748972,-14.49820027352101,11.038313086922832,-18.000888959485106,-3.949509329793936,-7.038938541402983
/n/home02/ematsumoto/cough_mp3_full/Files_1_mp3/X120024 (Contact 35).mp3,-475.8844932573744,99.43153677543118,-59.3347045597405,-10.282398591627288,-9.221347672595753,-8.6012958591534,-2.018841613743354,-22.295348168935206,8.582622972169862,2.2610035537262307,-21.69371020754861,4.7923981164803875,0.2806955056156983
