,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230015 (Contact 20).mp3,-540.0506869682307,104.7592139202128,15.747800725751407,9.796073553497907,-3.2478748457110496,-16.088733895530773,-12.923871962687082,-15.377825998860486,-5.796686039087432,-1.7841216907637532,-6.13827960232837,-0.10182429815195013,-1.9717429490688196
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 24).mp3,-429.2292667238244,141.74353435723353,-42.188368030777994,-7.523567094976898,-4.781976812375353,-16.01288815312701,-5.053712681449138,-21.674814262812134,-7.54791038373102,-4.47140664251511,-14.504533215905186,7.451360374948083,1.9221302553852218
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220746 (Contact 58).mp3,-529.0225215152637,86.79448208932604,-59.98354813102476,-19.552604455093395,-5.9396660755216315,-18.47050328054066,-0.744032050060797,-6.925826691056034,-6.4402482869540325,1.4256267910554985,-3.835443361882414,-0.22820186876811915,-1.748709028077485
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320024 (Contact 27).mp3,-525.686363382511,118.19490000418877,-30.605325100337122,0.20629977045288095,-11.24324552800876,-20.455243095561908,-5.792391624321166,-21.88940381934882,-6.82668185377684,-1.9811769588726744,-12.822525799809188,2.7920336107067043,-0.6720503757912397
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320090 (Month 16).mp3,-314.2209792868448,67.85096973359758,-19.162145590717337,31.91947115915114,-30.402688594806257,16.009389055215152,-20.271370671913164,0.2586068380208334,-2.6902444191923536,-4.0869328801101625,-2.5365879539646254,0.9120959177551307,-5.686553149487806
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320058 (Baseline).mp3,-268.91717491424,137.48314765728034,-6.122051865674617,0.6174440083796027,-13.871064645057606,-16.045247627958233,-15.494896569396413,1.9110662958668743,-24.07885617252313,-13.670953234264724,-16.090053557372343,-0.6787027968833643,-18.030422415469832
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320071 (Month 20).mp3,-342.9169786225686,89.33465522035317,-26.310298464645317,-17.350723096934257,-21.476601243322676,-3.797907191753434,-22.327970661681004,-6.220476014658223,-2.006359638489012,-5.270703876726161,-8.61843757756156,-4.311701554592843,-4.230795581397918
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220734 (Contact 20).mp3,-408.9268786777694,92.63334196348931,-43.93163161718225,14.368638095258481,-1.0166374144680712,-26.383960801226596,-6.68688364745306,-12.7706789173327,-1.0021754556894764,-4.4994809485941785,-12.12420043430327,7.583803006524231,-3.8255709311079316
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220842 (Baseline).mp3,-276.04578603032326,61.81236059008698,24.97742821438171,-26.840712843755043,-3.2999118588741414,9.369066993751426,-18.35745672077927,-1.2719235313989192,1.638661953279037,13.546272262270431,-26.333216892690086,5.7024691435379165,1.931762166254822
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320051 (Month 24).mp3,-320.6177406386476,136.60208941517578,-20.015548691187398,-4.0949924899528956,-15.988408626580787,-5.327473126190961,-18.74220180605358,-19.196989685225446,-10.285770481752957,-8.458608020483096,-16.08565600072801,-8.89005957811442,-4.108216966561007
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220751 (Month 16).mp3,-394.1154474922522,38.9177200195227,28.369790553262316,11.78192144799606,-1.7613908115488794,-13.99545648025244,-18.12189563494847,9.297026562396733,3.657664833949403,-1.3887744679731775,1.200862978565438,2.0322248614310023,-9.452166055309165
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230015 (Contact 18).mp3,-541.1854705653232,141.63828952017104,-53.73830049215955,-21.58588905655613,-0.4209652626111065,-4.8044310835927515,-4.779495409250522,-25.548269810315674,-3.188389003524663,10.511803721578781,-6.889829091388225,-0.11218889946514247,-2.670141988079547
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230119 (Contact 1).mp3,-510.88687238255744,106.36238179930614,-45.69534119475961,-1.2375210623937833,-9.65087649936854,-28.43370805501103,-10.455634040321558,-10.798781431671006,6.364586796277399,0.0695990116455345,-9.490036971046058,9.027427908417312,-5.39491294389032
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320022 (Month 24).mp3,-444.10023812364153,63.67590199793334,-5.974270447724,12.901645425274243,-2.5167313976016024,-4.381856262240189,-13.94881282218032,-16.420018842372,-5.062392898394283,-4.157968658210593,-10.10492255448977,0.9961515272056186,-1.6584605570874393
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320011 (Month 24).mp3,-414.97460691412294,83.55136224456496,-17.521855567232556,15.70576928643322,-11.002313026639566,-0.7257171878214036,-3.665353107308763,-1.3604460750085852,-11.887576618226559,-1.7980682493091582,2.8469505428308897,-4.275270966681398,-6.901486946763243
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320088 (Month 20).mp3,-381.1958024693916,89.93275472446315,-27.580792679803235,9.83405262600309,-19.890176538171083,-9.529019454318878,-6.444616275778605,-6.9251329423870525,-3.0283372573826277,-5.697315099178402,-5.671470456367719,-2.6133548540269644,-2.4778032078495738
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220833 (Baseline).mp3,-323.89153037374655,93.63164586210218,21.050922884105862,4.248051962328086,6.914662547909545,4.279574287001092,-6.511010307747397,-0.4686187271873388,-11.268579868927594,-3.556628679788827,-4.432476216138267,-5.540142363450043,-8.952424210855437
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320004 (Month 12).mp3,-162.30900175617816,76.29376105948656,-9.726955293176621,4.236592461391406,-20.281543884848183,-3.27576099463874,-29.00880668859611,-16.061195575883392,-4.780839989110116,-2.3156271575608316,-14.608883127814499,-1.8699434881921888,-0.7199833844065439
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220845 (Baseline).mp3,-324.01225833454413,41.969973130824975,45.325598229275876,-27.87051706469685,7.493549906411611,-2.703352325773084,-6.2157770546003865,-4.776926957223265,-2.428558661919745,2.7296211569450826,-6.080710552983524,6.890125217423194,-21.583764754607714
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320078 (Contact 17).mp3,-753.3896811867252,66.8930638042001,-36.04234648024166,-22.47260753714192,0.3575234804856581,-3.1965636779295137,-9.230446523966537,-11.66684383044556,0.9034250757497293,3.1004667434134525,-3.6078729631928868,2.239014887752567,0.9670554213835102
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320043 (Contact 28).mp3,-576.4004362034647,69.98461679589323,-8.285288188994844,3.995669208869997,10.500768128854405,-7.513720142613861,-12.693911910979386,-13.240051326655127,-9.750515015879607,-5.095485220863029,-7.016941058327295,-7.159995357910721,-5.964899413989065
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220718 (Month 12).mp3,-321.3152024178721,88.62940489162287,22.736430539955823,-14.349876148738808,17.489959926497328,3.964246629675102,16.826968932412303,3.4301205034111883,-21.69905741662854,2.68345952029305,-5.336643765602687,3.890874052652699,-11.687466024282196
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320097 (Contact 1).mp3,-389.18734018539567,185.34571186943384,-42.18314085781564,-29.88117365482116,-40.773358086196204,-48.9851772985583,-4.264588018884676,-8.833346201715667,-9.651375892402687,2.0958616524654947,-6.003666730550905,0.48716995194002116,0.8223211690019514
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 11).mp3,-380.02739612239384,153.26903257143093,-52.88209194886705,-13.76404091619302,-3.9272941948239737,-21.32343061810918,-16.141039236813498,-24.349546491287875,-3.9665823670078706,-2.1359382697072586,-9.91127336961183,6.676043943833539,-2.0839307124465463
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220773 (Contact 55).mp3,-514.007823674241,101.88336167552926,-37.48471117406795,-4.199050907781618,-4.493776869398353,-27.907590451128648,-19.215190365304196,-23.101661339734317,-7.907918785941898,1.209209813767766,-12.363780097518402,-3.7842125804258884,0.6255023269868389
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320006 (Month 8).mp3,-345.0202628415761,65.9674405448616,16.827661127200386,-6.134154665407768,2.2994286697474653,-6.063634963627797,-5.506085256551516,-9.238127242240722,4.856458891083414,11.383557766126293,-3.8301872739512324,-6.842227521932423,-6.483242644341613
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230017 (Contact 2).mp3,-369.0782638716001,129.96277682243849,-68.01287019125033,11.706577239711647,11.193735215398085,-11.582575719972523,-2.0851728191129655,-28.449709931052517,-2.1046234645268944,5.575678925011354,-19.372404230179335,-3.1052126369103177,-3.1711598978495545
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230024 (Contact 14).mp3,-550.1022395927164,97.18195915453458,-57.204338815228006,-5.806167522912956,3.5950443727231307,-10.853015464841341,0.776069575105441,-14.303011920527538,-1.2213198624758757,8.39342204616546,-6.716527164654347,2.7082763238235894,3.1716170014250165
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320073 (Month 20).mp3,-455.5445411409274,64.21112778286714,-15.766124055245172,-14.277329322235193,-3.7562802619270954,-0.7503827926693817,-11.099338392970152,-6.444090746088782,-4.645024757832989,5.838523019718732,-7.228561414942395,-1.764218557335254,-4.174336435366159
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230121 (Contact 7).mp3,-532.7206696823631,66.42343002583323,-22.2904220620849,9.229815415538598,-10.20282891776387,-17.24910867596291,-1.399623677184997,-13.620452253131862,0.4307774386409278,3.8253770384404016,-7.535884061837821,2.4761399775493342,-0.39036247691589976
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320103 (Month 16).mp3,-278.5884880793919,89.08254256582521,-1.6220078085460392,18.905767782437778,9.113917658134675,10.160532712907976,-6.905285818189594,8.943408684182826,11.317927590477204,-13.185835337869829,2.2666595177800226,7.182843601265496,1.3330962643053264
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320066 (Contact 14).mp3,-482.63381293743527,88.79805174191107,-32.70284574914712,4.4575092845888,-8.962950696593527,-24.38010126986865,-8.25612280664918,-19.598704663622193,-0.8219957365712911,7.486318354422471,-11.036729811086772,4.8508235588939295,7.376846805350369
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220757 (Month 16).mp3,-329.548092890632,116.1857824642092,19.928267212705013,0.10252342650886341,5.752335306277746,-6.874047251449561,-8.843223197926408,2.016692438152687,2.0260907106801698,3.7089049995421037,-2.478563652987469,2.4037431681858683,-6.884750254233567
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320037 (Contact 17).mp3,-567.7535377903557,85.97036335766629,-11.968135474053232,14.707010856052873,3.247033280698351,-3.518982661967496,2.502873998577187,-15.38726648940967,0.6688756215030197,4.701447232027162,-9.466323823994317,3.289455363834339,-0.40211872031076584
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220795 (Month 4).mp3,-328.54375385452715,31.529046745196784,22.558061621748028,12.632303557032623,-4.947213888601879,-21.200505541255822,-18.256300627176397,-0.9956944871784551,6.597492645685777,-6.106715216980735,-13.48454106453555,8.255108055790991,-6.405858282888887
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320078 (Contact 29).mp3,-509.5781871107613,72.03462903074951,-68.21986975470625,-14.19593442748574,11.14480755436172,-0.5502918692029637,-4.5936339858884905,-20.01857570595526,-6.682024117850831,-1.5465216105354174,-11.061249586181622,-3.291720060434504,-5.9895734236917795
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230133 (Contact 3).mp3,-410.113387102042,125.57278954349876,-32.73368245348125,17.930640291341735,-1.2288703632335412,-38.03709992614444,-19.85847166095529,-22.416031525522694,-7.5224455253787355,-5.843560952038938,-17.550909969759985,2.741034682085613,-2.097361607764229
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230023 (Contact 2).mp3,-554.923397616058,104.30020783649505,-51.18327964952298,-4.474708594473128,-7.918878345397145,-17.5519010659717,5.516861687721024,-14.43180680079763,-3.4693910557906396,10.062305725791614,-6.163800493976782,3.9095214061343255,2.889344452461166
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320092 (Month 12).mp3,-340.7411285765877,74.7273884853918,-31.579110735288214,5.9850966499236655,-1.8545608362037203,-2.1511362258479845,-17.77304571977063,-15.964639779556826,-3.7917000581697295,-4.061369341306692,-6.844796680394232,-2.0573953647784076,-5.8404098392173145
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220819 (Month 12).mp3,-210.24450622821018,56.52384981121793,29.858824765298397,8.833454220058192,-1.5492540673829125,-1.6117686437029246,-1.964002342403816,-7.47991766170518,-2.514995190019622,2.4434230083879322,-3.8679213182699694,4.38889602436247,-3.908879078485505
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320039 (Month 4).mp3,-289.8920101491678,67.08130889868883,-9.926544333458303,20.92244687113336,-30.204171782382108,17.87935332604096,-24.852686296044542,-3.005479513163863,-6.197557579559965,-4.815471263136946,-4.874556726208943,-9.219544656972761,-18.91921590297853
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220784 (Month 8).mp3,-184.55229339050365,140.05582099101682,-32.50215567313856,-5.463215067413771,4.22993784460426,2.931517153394227,-21.955784673315883,-7.058834843428261,23.667373616295915,-6.791590955116762,-13.002512955127592,14.007809494285665,-6.977211852073361
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230006 (Contact 20).mp3,-300.5012535182332,170.4497312405849,-92.36710452600431,31.412654657152913,0.812849879047989,-42.83292024441531,5.755646498661252,-17.65900611977805,-2.4642366138541143,-1.8855246398986356,-26.490314406671686,3.0053352239494253,-8.654228079013228
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320043 (Contact 11).mp3,-538.5801244853358,143.01009695968534,-34.175922736317276,3.5430929982219332,9.192667902974925,-15.959046022752053,-6.995567167878813,-17.050042536930402,-11.620355895438255,-7.497514297535257,-16.09314284491021,-1.1176422301610638,0.36229893967270177
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220791 (Month 16).mp3,-272.09726008348525,53.53332332956775,42.48279852321223,7.346565555305057,4.310510531957583,6.350695910015827,-6.583782561739427,0.14580144609211038,-6.94490567550618,11.688514958394506,-12.280267672687646,1.9610704259118226,-0.3280081916042811
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220771 (Month 8).mp3,-311.89930736746453,64.86833193719198,-13.891667135877503,5.770816613688358,0.9808102919217885,-3.3599224885376855,-23.391182148769957,-14.747988843287043,-1.2756528708749315,-7.4239404020463535,-10.86668405783711,1.988760144826471,-6.134357596655035
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220835 (Month 8).mp3,-326.8976583808059,114.69935059316835,4.874020954434971,-6.957352097406283,-2.8423920694005456,7.913716379797249,-9.101452126995373,-10.737503247089284,-2.238111322220263,0.6918066172766224,-10.5021957630543,-1.5200189416199814,-5.0793286429531985
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320005 (Contact 31).mp3,-508.2211100826205,99.3680292739512,-27.15118789925223,5.843971486417886,-2.1470528297790126,-15.098788029121113,-4.240769810192911,-18.865728863576994,-3.886245150306599,5.2570995228692,-5.304170950358946,6.429180692503084,1.7566189522828606
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320024 (Baseline).mp3,-121.11426819548407,15.186244229262305,-45.99004599483405,-8.868920957560745,-19.81325764300597,-29.42023263696143,-18.370703930015814,3.0918335895786133,-8.044975775008044,-5.741325386880721,-12.430370363582751,14.265671108040804,-6.163838820000824
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230110 (Contact 7).mp3,-559.9054527822436,83.56323746496174,-45.29190617200914,13.23843597111533,7.487895338932833,-20.53531958119515,0.630949064608248,2.1865443649671845,5.425260924515958,-1.2432602768746828,-7.208971491011344,6.528082739938194,-5.497146247453968
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320007 (Contact 26).mp3,-376.03750597156505,121.86751094346766,-17.725438208692918,-11.753549099742399,-20.035852249435212,-19.08011378643968,-6.797010963338282,-23.31408171296626,-9.609759019922926,0.9977944167661347,-8.774774017848644,-0.2974236928487341,0.08250306023938421
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320024 (Contact 25).mp3,-669.831320135991,71.96464611467454,-34.605776092900946,7.5943062905441865,2.6705146124181596,-5.936427741213304,4.482857985947709,-9.652156416280864,1.8593745878153618,3.003900486882151,-5.843438416231919,9.384183487580419,2.1252305891398438
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320006 (Month 20).mp3,-377.3135611462006,92.99758749231022,-3.8396723794296452,13.966011342172745,24.356770865814266,21.195012148894044,2.3916847059026924,-13.026429357872416,-7.429678709433866,8.609920093688313,-3.3238654258436577,-7.670138590671421,-9.274400152054387
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230001 (Contact 8).mp3,-534.7480906146628,138.76074995011697,-47.01021747598658,-23.672461128766166,-6.2618221130502105,-12.779511759068134,-8.09695654799234,-19.435243088482686,-10.880068768629839,-6.117825439937537,-10.697119468982406,4.3952934106689865,1.3781665448436315
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320050 (Contact 7).mp3,-359.0260733093316,136.69317273227756,-80.20555229755055,-4.025191933581969,9.991040450593115,-15.511065409069927,-8.652440668238931,-15.56050641756385,7.236105646757463,-0.511463186513724,-19.522886688328672,4.44983134803059,-4.742714974090048
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320104 (Month 12).mp3,-312.19860130639694,77.30082605957129,-30.00233284473089,19.246782499093214,-34.32478227566009,3.5661543379877414,-43.02382873116318,1.0785557736411158,-18.087786951556915,-5.325461032103385,-3.318696405808352,-4.432180171002606,-5.308097616780993
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320070 (Month 12).mp3,-296.0667318019872,108.80597380632526,-27.08452920391451,-22.09909653054481,-18.88760816591032,-5.442550888640133,-12.160470057227787,-6.440527103432734,-9.408640691453991,-1.3064089543200914,-14.02293328503594,-8.76042065553334,-5.675958682503098
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320072 (Month 8).mp3,-374.0014519415333,73.98107545952605,8.850419426568678,5.222556434456298,13.999012868647482,-5.16770448984992,-22.53044038812969,-5.926426976894667,-7.292862827074634,0.5868467855116991,-16.68485312397642,0.9493513322233118,-1.537674993472183
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230173 (Baseline).mp3,-366.7790074150719,70.2751909966762,23.977216973233922,-3.4387928283680993,1.0926988268107931,-1.616423962413579,-4.606163872870757,-5.495533726882456,-9.70088674946487,2.405715972328182,-6.138463883780365,-1.654951124604625,-8.291083701642815
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320016 (Baseline).mp3,-79.23142513254304,112.39569269676058,-91.42546808075916,33.83088596386941,-35.86078843258902,14.816953175370523,-31.933106735097024,7.422053998662896,-11.763939675995926,-7.144117901652061,-10.711700931279882,-6.6640289175813265,1.0183615100989365
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230055 (Contact 23).mp3,-508.71857061161273,106.74331388752987,-45.818103384742074,11.7431477478846,3.0350945985353897,-11.498767440202748,-0.5657484594783058,-16.11980300673611,7.676500576491901,4.017809089407504,-14.04363048946408,6.358119479790639,-2.505359322032758
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220768 (Month 12).mp3,-236.17858914767575,65.35787384569261,16.219439166351044,10.676695956177532,21.42059832301756,10.421094139272029,-11.932743620353547,5.884903455991079,-3.127510094328989,8.710199090639824,-12.130628554525886,3.7431177662158697,-7.264886778908825
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230133 (Contact 10).mp3,-517.1068620961981,104.2690764716476,-48.08852538900904,9.795207824233474,-10.879337639068408,-31.729072096656488,4.883283584050144,-10.443580942282676,-8.919801956077334,0.34017004832044817,-8.25854211617288,6.503835786601482,-0.7932400294955486
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320050 (Contact 2).mp3,-479.51050769184343,74.72450711116831,-58.97705166872257,-17.251324960047555,-6.452377839909726,2.850341263781211,7.921159023603774,-18.84466011938105,3.7814406566504886,11.556654280770763,-9.218320414889286,1.9856946898030843,-2.0480221390340048
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220692 (Month 12).mp3,-285.3270334380354,99.69003305744587,2.3371656234590565,10.056744208614676,5.7400989809669545,-3.4239236653542897,-17.356276752058196,0.7817700479030117,-2.075240802968287,-7.700852242804319,-6.934914985874598,-1.0926384172534285,-1.4673277724767675
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320008 (Baseline).mp3,-87.76279793761108,97.96388957862696,-65.93366291885798,42.08799256402071,-54.48388814761621,7.515477709024233,-51.39132714766954,9.589443273070238,-25.26943802965652,-11.949587306281213,-13.694680228947796,-3.357171675393699,0.0483747634630393
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320018 (Month 8).mp3,-337.41631531058965,110.4886638877139,-11.636899126049299,-1.2938535305609502,-0.34639639050781845,-7.693509604267779,-4.318845563973526,7.512120199020544,-13.051875893511735,4.729048217374543,-4.963580968373277,-1.4126445102461929,-6.769380589437684
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 21).mp3,-429.9507451990864,123.56941518997382,-39.42941658713844,-17.486581071933546,-1.8319750005658253,-5.9685796031403076,-13.355719935281158,-25.47060588761274,0.1437682132478188,0.692374283203055,-11.460405499451474,3.28509032082444,0.6186367206045928
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220825 (Baseline).mp3,-355.06926686546205,79.16411308101571,21.608700839445458,-8.943321979675218,6.253550270657829,-8.449999809430052,-29.82579658671616,-10.619579086076278,-10.570537410775431,6.21755943178053,-29.952490136274957,-5.12202160853246,-18.033400569889704
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320024 (Contact 20).mp3,-521.7399042204712,101.29367200478524,-31.349934285378055,-1.0554710883253293,-1.8903398935462472,-12.42087010738476,-2.256213361698531,-13.679644225691684,-2.4042647559458628,-0.7245213643953661,-11.646512924065545,3.699530463560036,1.440563321248671
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320091 (Month 16).mp3,-235.8167103990168,73.47572186526321,-18.725837101754827,62.6697898714944,-36.69719750727918,17.451961753782413,-26.00760381180739,-0.09048855131230546,-8.992920738799178,3.2675559444343656,0.6229262533826143,-5.368735511800153,1.3024232060906629
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320093 (Contact 9).mp3,-453.714091452854,119.41285926047492,-54.156035871267484,-5.422576897962875,8.254232938157884,-3.1006511914212433,1.156164442500144,-25.046391216564896,-10.974196216609181,2.2680397205514438,-13.915855443535337,-3.2534881549828567,-3.288822764044891
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220810 (Month 8).mp3,-269.70503316710864,73.21053489886239,31.18540507343148,2.947078882972047,21.509776457688805,14.525394318940135,-6.4254664575488105,-1.2959035079913988,-3.1847612371408114,4.893643845775221,-11.062829132764064,-4.0184232202911145,-7.627656859760648
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220829 (Baseline).mp3,-298.1871007784539,31.402310169045297,36.08336860178551,-1.3808491946915904,26.473520099925302,-18.194521149520824,-26.23106196746639,15.938297380958979,-6.575347135171281,-12.513256488981224,-13.32779238418466,0.053554812883072754,-16.41804790610546
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320061 (Month 12).mp3,-435.0539516923212,77.52146884470423,-8.932963639073398,-1.735307948211359,-12.192292222805701,-2.460187826818397,-7.620881057989795,-3.3876481741259106,-6.187760404247076,1.8514626182694065,5.1985937931491994,4.3596622659091135,-5.93867074156454
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220835 (Contact 4).mp3,-368.77686711348525,188.72926814572102,-62.8269968261585,-32.355417954050374,-6.727255874790565,-21.13103667491039,-20.848397596848347,-36.997949602662096,-9.229122667822569,7.524981392583494,-13.459126647092466,-2.2762755148852825,3.657072385858103
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320088 (Month 16).mp3,-358.7640094536883,76.5948041884947,-5.615620178373,13.14648629277315,-6.847351157332637,-10.689969002031324,-20.231995031943264,-2.186386859100917,-2.50825772424275,-1.7865352899067595,-10.457309327130185,-4.6048980819631335,-3.401765988515662
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220690 (Month 8).mp3,-272.04798825096987,82.70292114547308,-24.141191366902515,5.832786671897297,-4.917363581789235,-21.264275761352327,-7.945526400580134,0.364852056756111,-1.3785293374685945,0.6816749127573246,-6.701488383890599,1.7264319933722752,-6.825293711157862
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220760 (Month 12).mp3,-254.47156057490486,59.76411352031205,-33.216141803557285,13.398106749190251,-14.248587636900114,6.018646436355327,-13.900615251082055,-3.5584936653919494,-4.155301697204707,3.251993651419124,-10.585788074631633,2.176261591035686,-7.823024951542936
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230090 (Contact 11).mp3,-533.2552182281114,79.58647741686228,-25.6851585117055,-7.000142453599309,-4.4155908285241985,-3.2929288687537985,0.661547450560408,-11.368943399102005,1.3223722904051156,5.08162488990822,-1.6236306947982522,7.155283041707236,1.6698842749102103
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320051 (Month 16).mp3,-334.45045048605584,109.3046417615202,-23.999571995814232,6.71311828919981,-11.86228907487981,5.4749578114492845,-16.350136343930096,-6.945486992103912,-4.266481164925731,-7.638345557936959,-11.633952140146922,-8.942617996953253,2.4567234548527632
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220715 (Month 16).mp3,-286.16322806267635,145.7944117797289,32.58482713556219,23.652464213431905,8.313579244837827,-2.692316205985244,-2.9261334998411064,2.819706726112622,2.3138672690466215,1.8271063445431488,-2.0999410026482126,3.5065610850302424,-4.879699565685161
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320013 (Contact 17).mp3,-399.3184770672089,138.17402818434374,-62.76860216799979,12.819094973039,25.594286752291396,-18.30726662425735,-19.180062171738122,-27.950939921822474,-3.5275148644613763,3.2030481375217836,-23.498572156884837,-6.710627731975288,6.776804399559047
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230123 (Contact 15).mp3,-418.7957217665566,145.45039772011748,-77.0752965611236,-31.67225820177505,-4.6283439666547315,-8.812928961161019,-6.63610087572683,-32.1184102570855,-8.673920656670964,5.124550452100713,-13.34685629755762,-0.23694013568210318,0.9208068160928733
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320090 (Contact 10).mp3,-809.0839334506558,41.26690577155462,-17.095438047041448,3.4336194670620044,-0.2038663193760526,-6.350462519003039,-1.0656600678136854,-9.996669148527634,-5.922885521629997,-3.4680695471086174,-3.3202511050989556,2.787157797751695,-4.060991482369078
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220836 (Baseline).mp3,-249.8050499689395,42.7257267350936,18.434763951767795,3.8894812333905455,3.5141144081747435,-6.854901576233025,-26.72726606456183,-12.174865616241211,-1.297278114445627,3.5747516208726045,-21.600990167517608,-2.439564197601239,-6.572440217501758
