,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320209 (Baseline).mp3,-250.50823781712884,132.58794800317733,-85.43685879066793,-11.991656357897277,-8.209010385959285,-36.74145944821043,-2.782093471010201,-26.3681024525705,-2.5414608978805178,-3.6074976142276314,-11.851970246298052,-6.116463528478328,-12.933334975640753
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330046 (Contact 14).mp3,-542.833051147824,135.34290734421643,-54.035352434789694,3.992112978852109,-8.46248692685444,-26.519531932731372,4.2496297481285055,-10.859212228418457,-0.78450429101535,-1.8022554304919172,-19.33423085138078,1.6935784386491421,-6.709434326962266
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330010 (Contact 3).mp3,-555.7504535505071,97.2965740139891,-46.164343675131306,6.198346748526978,8.995654863499725,-13.073217031216139,-7.087626851697406,-14.148748208715164,3.1590038699380725,2.2978569626777627,-10.869258667481017,4.707933205718898,0.9574420537536789
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320151 (Month 4).mp3,-302.1274281914513,65.22129995470532,-13.446491205545405,-12.63257957114761,-17.267909376726745,2.7148927524676356,-16.365458159281744,-10.144149814973794,-4.6282373131842265,-6.482284678303819,-3.687018099567722,6.356441650204449,-15.918017960771369
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330074 (Contact 22).mp3,-562.2152000922657,99.82050594292028,-38.81755653872734,1.0353302757851124,-5.067154497542716,-17.903400142797746,-2.678366346355242,-15.164113640273742,-0.042173223516290555,5.561843311226538,-7.339637719951187,5.754510376512782,0.77078981873215
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320173 (Month 8).mp3,-351.27512974150295,78.53299250060277,17.844340928629215,40.75267367085593,8.322651948072924,-2.8733139109829646,8.873798107687064,12.030837401235956,-1.9353852554669932,-3.2869636072496298,-4.096074378708558,9.552022548814916,-1.5423830067283713
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330006 (Contact 4).mp3,-532.4827105314987,91.41313093902407,-16.54949379318816,2.6720188097004725,1.6558318547232136,-6.10169138772001,-1.0417050230567078,-14.275907921587827,-4.324296745735035,2.1078179087728586,-6.784999472529996,2.158106006585356,1.1172123634078228
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330074 (Contact 16).mp3,-606.3821945205814,63.34638089351492,-49.61840910911348,7.374339835473409,2.2051922814688245,-14.173021960228043,1.3738397085641048,-7.047045540167242,2.3332294792279775,2.5431703066961133,-3.362679659434382,9.786238895631662,-0.8247703723467494
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320151 (Month 12).mp3,-353.5956857174329,75.10371602571037,-24.874702857546495,-6.669298474840023,7.9600060084299775,-1.291652484835237,-29.214475285381948,-26.7781717767967,-3.048145385659592,-16.064642431506716,-11.51884770597927,2.56772369425146,-8.15901525389385
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320186 (Baseline).mp3,-256.719644745066,101.7113835302941,7.5694192145875565,-4.106668722581971,-3.7368165867337284,-12.436692157894726,-17.375701513929325,-12.658537925913583,-16.52132365149287,1.9641693235286979,-3.7083118722336352,-12.976772623181123,-10.700457014609347
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320174 (Month 8).mp3,-282.2340500594099,76.90421111869044,-14.926258465841626,30.693662095374997,-31.19816246635178,-7.015003646428318,-21.330564861506662,-3.895176633170032,-10.714252800683626,-11.579899602816521,-6.561381490420838,2.0569785455782124,-8.915474396540686
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320188 (Contact 13).mp3,-514.177448681805,165.41619449812399,24.455601352947216,7.282446820760685,-33.30297181965958,-13.194322091339727,12.870421871171473,-19.533834474546605,0.8234045233594093,3.9360158994049446,-20.256820666997353,-1.0695485361244657,-9.08749498040305
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320170 (Month 12).mp3,-378.9859738308812,67.79913330837583,-24.169830870894806,20.47602535278942,-1.511964128899925,1.320297779372194,-5.839547951781244,-12.677773169296525,11.017161628502725,-1.4688431159868698,-11.231238196626522,-7.510003986792515,0.005142649992995497
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330001 (Contact 3).mp3,-512.4764042505657,49.18609166354286,-35.68058959068504,27.292189556728005,5.772905178791458,-12.41414473556905,2.7377985113223375,-16.697118610553705,-7.3681499634953695,-7.232958738765214,-16.237865849679928,0.6006656340494869,-8.253145092471224
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320154 (Month 8).mp3,-269.81967777665864,108.572950690903,-12.705590124194813,5.806940581899927,-29.373389429876653,-7.090633087005817,-7.114034999142191,-0.36395515696663056,-1.7111855396875362,5.165588699181329,-3.6561700091017606,5.216189372058165,-0.3995133660018372
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330009 (Contact 22).mp3,-423.4054885264664,101.11727727145441,-28.400234604615,3.501985320961904,-3.811651141937234,-20.849778863584795,-11.220341821372497,-22.178574502200792,-7.536445370417728,0.2547903186595656,-11.825265079743165,-0.958165899447739,0.6181923978152744
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330074 (Contact 3).mp3,-564.1460173319991,96.10296571349284,-21.998346047228175,-1.0005940317206161,-2.1488959597087454,-11.73470147954877,-3.4357289904228985,-12.194248376939184,-1.2746269592296486,2.579436784032032,-8.337329036246452,-0.7001823057550899,-2.3032002329443078
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330070 (Contact 14).mp3,-513.1424710725024,66.21632178602003,-22.015245387377995,11.255357649149218,11.83222640069326,-8.517716039487636,-4.556997429819886,-9.713207194120853,-5.4567148497394955,-1.5941000308580522,-5.308931159047498,-0.29510692268711847,-2.8515092150040253
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320164 (Month 4).mp3,-347.09272907212255,69.47195591626165,-1.338318723973066,17.07605492043498,0.6506079918920173,9.098467161253913,-8.206491967385917,-8.884402424253105,-3.3786948706242255,2.6141512006331467,-0.21023509434269766,-1.8965741195327928,-2.4592179997826378
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320165 (Month 16).mp3,-325.9452063738906,115.58380046445676,-17.50317956801696,-10.876955014768338,-20.838763478395496,-12.39318155995976,-25.665758233248614,-19.916321560847337,-11.310287057472776,-3.2918976563828304,1.0790071448462615,2.8523176919503594,4.157201979807028
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320176 (Month 12).mp3,-429.657664789258,98.2183056165203,-31.09792182148063,14.665798599590591,-10.146860277705374,-10.544212605964857,-16.90924580816971,-2.3076205713004354,-16.467870840934395,0.2921174113804559,-7.009435353536837,-3.0378154076831363,0.6341756307159515
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320206 (Month 4).mp3,-229.5771967607641,96.60151767969354,-30.60849786488442,11.739766104396075,-18.9393404793465,16.636745451634994,-30.670998285388823,-3.6524657642492873,-14.017373772838479,-13.82205162902829,-3.206155924116978,-17.902724526413078,-14.589987720242133
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320131 (Month 16).mp3,-342.2881230468182,105.40067362261667,-26.968162128506002,7.038251219737998,-9.678606867983934,-8.453447616952404,-7.707593064145133,-11.164992948866908,-12.64319966395892,-9.698696911462969,-8.085603034873127,-6.206773139962145,-0.91200121717721
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330020 (Contact 12).mp3,-547.6852439528848,120.6902783453407,-73.21347958327925,5.625811319729689,10.116727645436615,-2.953075810916541,-0.010139454559361296,-36.85665310367105,-1.2173704728113228,14.513881009939203,-14.883401236540122,-0.6426852718151369,-5.666785213884451
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320122 (Baseline).mp3,-428.7382899464331,91.08917465060894,-11.228794009097468,0.7188013715044851,-6.3192522902120976,14.720696240313778,-20.917278379098022,-2.5437915631930297,-8.663039859212573,0.6985626924859509,-5.681821289721669,-3.597370236236644,-1.413117970693149
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320156 (Month 4).mp3,-296.0321124360129,72.36437024770382,-14.918704440117073,11.853684293294906,-15.051443737500689,-5.728933896914321,-18.095228368802218,13.427016513565315,-24.8523929833153,9.15791714317552,-12.094505277327356,-1.6712058347371188,-8.691437992974613
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320131 (Month 8).mp3,-419.90772007613873,88.18651335255696,-13.068970302430664,21.996616769141216,-9.061742369647224,-7.450006010703056,-16.275786288385294,-20.342337779034178,-6.04338672874791,-1.829524846901746,-15.49821250880922,-5.082985212975161,-8.774649188494442
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320199 (Contact 51).mp3,-563.5588746325541,134.61784546905955,-32.16450018009193,-22.488712831313503,-17.51728789940585,-42.133469847456226,-19.657862459011508,5.104433204886686,3.6755047266134877,-12.429003397879514,-12.779739055351952,1.3614603588646492,-9.843016663086727
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320118 (Month 4).mp3,-208.77898277764226,90.80749727040003,7.34630630970071,-4.667443787283331,-7.636487187298187,7.44676859035187,-19.762009738513125,-0.060536373892906,-16.62214579460803,7.390307487207264,-2.3562450676391022,-3.7543726772616544,-6.257314497959127
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330036 (Contact 4).mp3,-432.2606785155377,129.4731047072529,-67.49014620257901,1.819146007994135,3.4049564901125966,-35.013656946370574,-5.055026543826699,-3.9635575959185774,-2.4369311911159155,1.9053520664845591,-9.157194571085927,3.5997296015630615,3.402896952007585
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320201 (Month 8).mp3,-422.8805108063459,75.5558765832641,-18.71366060287447,17.28629644717278,-9.114421744274688,1.9579608976739615,-15.706196399312145,-3.528976081858758,-7.750611041050613,1.98723819521601,-7.045695234744962,-0.16140656247459523,-5.3501281921840445
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330177 (Contact 29).mp3,-427.03240346668855,59.980861063359754,-87.79381035498425,51.06426061231696,-10.253875321154295,-36.237149264572345,15.68745159053822,-27.626412884781725,-9.298788110138245,-2.6043050558428424,-24.766545403235376,7.36793924923367,-9.577508610111979
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320177 (Contact 15).mp3,-574.7994193904428,60.111161659666884,-30.04993862623134,6.610136525173609,-0.8864038905536136,-4.587950017927743,8.114864580123248,-16.01762698220136,-7.469276181761662,5.713462619006191,-7.348207609424793,-1.1544796459597462,-1.1304064806594114
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330079 (Contact 11).mp3,-527.1654499952203,57.041303101481624,-38.51652817639068,7.015005907913012,-3.989983085147571,-13.829130030229907,2.5861323004131735,-10.983063972044743,-1.020306853225836,0.5224681900538733,-7.378089134199793,6.94061705586461,-3.1619666984699766
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320185 (Month 8).mp3,-164.34932955266794,115.29069577524506,2.6949788542726343,11.008571791984757,-19.685295876160954,11.828297852708282,-2.151839010012618,6.835094559045215,5.876259530113169,-3.256026405315941,-3.043790368195313,6.230005332149455,-2.12132196462211
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320137 (Month 12).mp3,-464.8569377199184,38.98628145843114,-7.334939226896986,-4.692960654244381,-8.106275235610568,-12.51716975744414,-14.072945784328704,-6.714049213032922,5.342723109532504,-1.98504514970896,-6.71066973144227,1.2190757130477583,-5.485494018507438
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320113 (Month 12).mp3,-467.2205622673881,62.10782724320697,0.5159373111261194,11.185829613768457,13.467510085048167,8.923464225979185,-4.1617664119755915,-6.036302068639868,-0.592238592484797,9.274469241910927,0.5170823112563958,1.2078346038522276,-8.090798823271346
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320117 (Month 4).mp3,-300.79649670960555,117.98803991684373,28.380298075830794,-10.88757908300885,-12.914646526681153,16.897914127883244,-24.240670970940855,-25.13761269558412,4.8196341785629535,-1.376623115075901,-3.7197725657136593,1.5660537432530253,-5.857373898310069
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330318 (Contact 3).mp3,-382.61150359838115,95.10458497571085,-63.90931333993464,-3.8417933131479627,-29.931997936365224,-18.314678900222596,20.20642340701792,-22.120293562751645,-13.02628977452174,-1.0269234305212618,-19.52134635716888,-0.8521375473448569,-7.816814757760638
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330074 (Contact 1).mp3,-553.8750791561112,134.76644974812803,-71.80044915989801,2.970955841193583,2.3673792287159836,-20.12528156535783,-1.5108070369696802,-20.934761664269505,2.432825395284172,7.884234288809265,-14.478378568099371,9.018248375223115,2.8140683957717045
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330065 (Contact 1).mp3,-580.832047419794,57.74475999872015,-24.712691168356475,11.473989558020007,-5.145495256172829,-13.48305790217764,-1.4593687866164917,-14.510940922156653,-0.16873764346255132,1.0272400480751682,-8.629591628697021,6.273592261603015,1.8392630587637786
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330006 (Contact 24).mp3,-513.678078532411,81.2530374834522,-34.577357559731325,2.233443550970573,2.349331118307022,-9.631429595912925,-3.797266811187055,-13.624224994416705,-3.289627447003819,-0.2763349430396781,-7.0236788147819995,1.7419734200384678,-4.059311855618355
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320216 (Contact 7).mp3,-312.690131741007,153.5155467152446,-69.55180276288198,1.3283486761693406,-16.07352043491204,-39.114905542802845,-7.806050167309362,-25.756857953518743,-8.648856473589648,-5.493777802660434,-27.268471771509123,-6.7283334251564915,-12.747035520826577
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330014 (Contact 26).mp3,-582.8733732071001,98.06864449816702,-31.512722333156088,-6.902492633235574,0.3521427072936736,-13.521898952183014,-6.540092751813433,-6.2038804950147695,4.827891060607419,0.12296738906498067,-9.348195225303034,6.61962345568268,3.0645087674394706
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330077 (Contact 7).mp3,-468.44128878954484,68.6388552713332,-13.208937423142352,2.1010347545593424,-0.3604803744472327,-16.1838119047336,-10.95070918880814,-9.72219083875255,-4.0009951621881275,-4.070246975109026,-8.332850263768282,-0.29798315643006323,-0.42302101527540525
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320123 (Month 12).mp3,-302.1627045484403,80.98333588348052,-9.075500423967192,55.37609923270709,-23.941492215670902,13.373999466797493,-11.686722039920923,3.6793622052210395,-2.5158698169436997,-3.460477126704546,9.038777236167729,-3.780809440200713,-8.243931244390483
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320155 (Month 4).mp3,-304.3145842335863,70.88825783673666,-36.637648331039294,9.834931348547709,-32.62190537654498,-3.5568978651885024,-15.46262500000155,7.5227426495088885,-5.0309678216883515,-2.50246341814601,-7.160636372757556,-9.553786365028236,-6.480781448426102
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320174 (Month 12).mp3,-250.34233623738598,101.75371099488355,-32.9115236595165,24.73467560318557,-23.357393171111415,-14.486830418414195,-15.062269806660149,-5.922428377679358,-5.075328895931965,-12.514393550782174,-13.355524788496814,3.380803572448441,-6.236868873306186
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320176 (Baseline).mp3,-251.56726838231071,84.83940558070493,-37.730195939999255,-29.02916997125236,-24.80594654447194,-22.456057436348004,-20.81442698572453,-6.77985559952902,-9.62045873631615,-2.8778855314697624,-10.416743588455347,4.9570002807011875,-8.640691680212623
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320166 (Baseline).mp3,-247.22651464960637,14.055557155656352,-8.826634685239743,22.732662627251486,-16.773827984978226,-5.38782114589996,-10.400712183833182,-18.772682167201495,-7.725564072928009,-2.744266210139508,-7.144883710873475,0.5875450397702197,-10.67851658594323
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320211 (Baseline).mp3,-336.10157246096185,100.34472667157954,10.346161477242363,-4.776679350366666,-16.37522308299339,-4.89500312196993,-25.918110976225375,-19.96844018394946,-11.236170403755963,-3.028343796726761,-8.583610757975531,-8.716547958704819,-5.067840802657415
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320219 (Month 4).mp3,-233.30725769779733,90.88524980795408,-18.71438932045626,10.411020743497406,-39.09098666692554,14.653822746184465,-26.813705423956318,-1.8832561656436906,-18.94293437172092,5.864004698578125,-5.9858583612070895,1.4725300022466492,-13.156406905456972
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330036 (Contact 12).mp3,-471.78037216808787,110.04378419152938,-42.269995178953394,-6.248715411447251,-22.24087790927596,-23.795640307231107,-0.8324969783111974,-13.451471073635794,8.691863392455074,2.1784962583446394,-15.272391988472924,11.2650787550415,-0.073712630702214
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330169 (Contact 60).mp3,-567.0572054663772,94.20641498250382,-35.49617481106104,-11.885463851269364,-15.300843443568642,-22.073114087283656,-6.8446162823639565,-13.106902266267662,-2.8309400179465563,0.8525813209432869,-1.7879921560015375,5.335456468811317,-8.731996555565816
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330054 (Contact 5).mp3,-416.626813366045,64.27601321866213,-49.96199960584007,11.351053297776676,-0.2788741879605379,-21.244499976006704,-6.719403511515626,-12.456000129589498,6.135516771535094,1.6752399879965583,-7.598871899916737,13.908424309768915,0.26840483917192537
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320150 (Month 12).mp3,-260.72789685183557,88.15854220484088,11.494507507079797,22.1730449959958,-7.395878472505206,4.41520713267775,-15.400149811372952,-9.64917829736584,7.332553155881285,12.922292078299803,-12.993914815684715,7.226013341674856,3.7147304875570573
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320149 (Month 4).mp3,-290.55912345550854,78.90778835342321,-25.277221283143007,-5.88491807455542,-17.924704673986717,17.393010920417954,-21.415882597583153,-3.9201286650065774,-11.132848188002352,-1.5970949419484894,-14.988472797076751,-1.8221678984839724,-11.620961404016516
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330002 (Contact 9).mp3,-560.4637903963411,138.40641586271096,-81.40386092587904,34.95565186589664,-2.259231141495003,-28.05435305230325,12.049264576972549,-23.927301066707297,-6.48238302441089,5.292313988388946,-14.49990124373518,11.054135100015493,-3.101262417869385
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320113 (Month 4).mp3,-400.0147291442261,130.02720259033137,31.06075745391002,15.10832925744298,18.57702757711718,11.469682284102241,-2.9016727136043596,9.15928231464734,-3.762861967533928,3.692657980373811,1.1627998958294938,-0.15394049602946222,-5.140108230533564
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330019 (Contact 18).mp3,-510.65807366161147,97.57004653154955,-52.54553806320789,2.4041187306377565,-13.243057078576879,-23.212178555265947,3.951548573284252,-9.918595181124068,2.9816302932003524,2.1545603541522427,-7.721333618381606,10.267020944630593,-0.7734853571686129
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320115 (Month 4).mp3,-298.6226999485674,87.29714891474285,3.4099393226419785,-7.182347361349667,1.0986476556156928,1.292575098474828,-26.563572234309056,-11.292073722422641,-10.090896846909294,-11.167092552329523,-10.477377492647026,4.169919595919744,-12.519652044857784
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330023 (Contact 17).mp3,-560.0383223750989,102.55396587972955,-42.160305247725844,2.0421818966554124,10.62430162732858,-9.51828664599959,-5.504212002069745,-12.102594893099976,1.6152812934735319,2.437896251436895,-9.529134027840538,4.252706768399074,-0.025354880171674882
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330162 (Contact 29).mp3,-524.0921233553466,113.93423314885288,-46.178029788117236,-9.14143539650683,-20.447250283660974,-36.78077101770518,-7.620753921610912,-5.409225635418976,3.2541101179614023,-0.27012340273181795,-9.250130740004414,5.871490084357685,-3.2397199101250824
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330124 (Contact 7).mp3,-481.3250994980261,107.78461682089198,-63.16843283191263,4.312660283412942,7.005805768725914,-24.23202631464221,0.9244290039912383,-8.345227930293511,-10.04208713496708,2.567580247448232,-4.797219451273645,-2.1625173318115607,-3.04975239700536
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320127 (Month 4).mp3,-175.363762590534,75.49620983036078,-15.681935620137358,2.316344063171726,-20.92642121897755,-3.8942368672427956,-22.15115971396535,2.2211288626637367,-13.88783610332217,-0.308094315061161,-10.498120616119227,-4.6559060293201435,-11.940744521876617
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320118 (Month 12).mp3,-287.29853116993445,94.72766582911974,36.837470677298626,25.496970853820798,9.058773346933336,12.93495259531573,-8.85223058534674,-5.9843022713228855,-1.8902302809254485,5.2411847858429415,-5.418101197676026,-8.034770844054657,2.2757725859804037
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330089 (Contact 14).mp3,-478.2688678678348,159.44975234985185,-38.8941781956214,-20.021801894055944,-14.640376309199933,-15.063954197701687,3.1513761306323333,-14.210986740707193,-4.9147464298202,-0.31990318409911545,-11.116562583127823,5.413648140804417,0.8863193366315928
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330018 (Contact 20).mp3,-523.4732183934262,84.89202018951349,-19.164115321743317,-11.706270925593609,-1.9328052911460216,-14.000248523748912,-19.01292668300829,-16.42966404673181,0.2776231779492865,1.2045904934507057,-7.2290568245283,0.7207307929252692,0.014961797054965073
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330017 (Contact 23).mp3,-592.4391140712063,89.21677248113313,-24.966530346750623,-7.837992781932273,9.283970415932897,-1.7837634612815045,-11.470143017665706,-13.418689078736396,2.891953622731522,0.7062615695324836,-6.905823723472522,2.6777012200932573,-1.39703810806383
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320205 (Month 4).mp3,-320.1088276607321,77.5918545814713,-18.195167776517664,21.333081225877176,-16.086369065924842,0.24786179426251914,-20.36340426555911,12.113350324530769,-8.937621204822484,5.390963771328525,4.193887174731478,-9.25271364700445,-8.42896274899428
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320210 (Baseline).mp3,-326.16967782448893,68.9049037676013,-7.126632257997444,-0.1004815638703692,-9.427103649748878,-15.297181238276636,-15.148560723986732,-4.10680309798354,-12.05863852324384,-2.3272447301347294,-12.187855343531423,-1.1827444312267141,-9.691976315860915
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320172 (Baseline).mp3,-143.14505612961352,82.44372116627162,-26.258222317086798,9.625603352500866,-11.432145034616696,-7.681004103869614,-17.172467834839992,-6.801837045638871,-20.261862263408137,4.250428728542908,-15.29508097904001,0.7509388614738374,-13.965488154815635
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320205 (Month 8).mp3,-205.69374093752378,93.4033862220292,-28.394570699602276,44.721707720299364,-16.76083478523656,21.573528677755636,-12.906854165909882,21.178758357875402,-22.799057587368587,3.2633246358377352,-2.594644988468652,-2.042298807614162,-2.507991288827637
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330089 (Contact 10).mp3,-466.58577708016406,96.06232805378265,-13.527295686707358,-9.83710432425533,-9.001130941954706,-15.033573585138768,-11.69112152181985,-16.658225807434402,-1.9711505134432736,2.8573269637671714,-10.119682739142311,-2.2867083310516367,1.7711883603484957
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330070 (Contact 7).mp3,-590.5542003558651,61.93452914239462,-16.720330991968734,0.9159026327569918,0.26599671704483385,-1.0515115328440394,0.3303087352491377,-12.02253271951543,2.3774822456269695,4.606133775277309,-4.717111681342529,7.175068151624049,2.730069663287562
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320192 (Month 12).mp3,-407.4107206911777,102.41728172381562,19.670861928153172,15.814359893291645,0.6914831438036191,5.75896187483403,-21.0267463330376,4.328760765200535,-1.1327715195270665,0.9818850576083884,-2.2627096358853986,-1.034884369490747,-6.807041714876635
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320129 (Month 16).mp3,-502.6141732334762,77.09575535010859,-1.3013425220787926,7.187008502829324,-14.338177024582208,1.1264330608218842,-6.790437243031162,11.140978601621864,1.3219220627084056,14.585354529153891,0.40971460205454185,-0.24823482816822898,-0.7547424904370371
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320122 (Month 4).mp3,-342.7379148809264,82.3629939874329,-34.75487887643298,-6.044797809596531,0.12537994857482423,5.789198589010744,-21.915232749767007,-18.998995416002728,-2.8852821264637307,-2.7964119280522906,-11.657257560304084,-4.226757737914695,0.5311631402777919
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330162 (Contact 28).mp3,-538.0168722787154,90.59735657215366,-27.915194176681172,-0.6336853262886122,13.161659690051048,-9.318432001658302,-13.211931279947063,-14.237389985275584,-5.820410454104185,-7.288064912259716,-18.414913113725746,-6.9663196037332105,-0.199967828233526
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320146 (Month 8).mp3,-259.80698064210657,66.66131123183312,-17.46899660966859,10.918137177601917,-28.234922813646275,0.02812410514483765,-22.615433873840377,7.380618627003384,-27.824457609668887,9.974645085968387,-1.8944768302915695,-8.86698874893596,-6.003241969827663
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330290 (Contact 7).mp3,-590.56531538943,38.87546230130336,-33.91164767499535,14.729272676688085,-0.22056049497491756,-11.284621361595343,6.097425508249924,-8.057476755227531,-7.539090497012648,-1.1690812376567523,-8.19530160280333,-0.7289463619399739,-1.688274344957466
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330037 (Contact 14).mp3,-606.2062989812406,132.92896562803628,-39.845401148689646,-5.3602474985643065,0.3928169669069225,-11.03726344574582,-2.666441425987413,-17.911473342644964,0.903672511890554,9.490557342482852,-7.759640706122491,2.2988542710967015,1.1761978969624898
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330019 (Contact 7).mp3,-571.839576865738,90.44619366030787,-32.66548380045972,11.877529029594198,-9.097360935526329,-15.018400893628185,5.519786920164272,-9.893822072643971,5.674449333211697,2.0815244188514415,-7.596870331915707,10.394286678153916,-4.378225445167874
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330113 (Contact 5).mp3,-474.7078426848801,128.75095812130135,-71.46775902138064,22.92495193024861,0.5899605593702746,-16.766267418416493,7.512652235732462,-25.60008335697556,3.208002444712712,2.476528928947392,-24.73137555830421,11.850464253047667,5.479476463379591
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X330134 (Contact 7).mp3,-486.9867902738479,112.44775530822794,-33.55254068208611,8.859470698690043,-7.525301332883133,-27.043206117169827,-0.6346521452415214,-6.96765071638584,-1.9819403154085606,-3.444679801335941,-8.010457819813086,11.052785256719593,-2.43867136241483
/n/home02/ematsumoto/cough_mp3_full/Files_12_mp3/X320174 (Contact 20).mp3,-497.44516022463034,100.1786538134955,-35.09799536577131,-1.0445704047229134,5.857054889005245,-30.792527334022743,-26.50557139434802,-10.36928816912029,-1.1957773991676464,-8.543470554020358,-9.495133037023598,10.09607740149964,4.456825606042957
